date,term,sku,position,clicks
23-Jan-24,cd usp50,OX USPEAIOXPLUS,1:12,1
23-Jan-24,co2,CD 50,1:02,1
23-Jan-24,co2,CD USPE,1:03,1
23-Jan-24,dry ice,CD ICEP3BL,1:01,1
23-Jan-24,ear plugs,MOL6845,3:11,1
23-Jan-24,face shield,SEL14955,1:01,1
23-Jan-24,gloves,ANE11-541-9,1:20,1
23-Jan-24,gloves,RAD64056368,1:03,1
23-Jan-24,gloves,RAD64056929,1:10,1
23-Jan-24,helium,HE 200,1:02,1
23-Jan-24,helium,HE BL125,1:03,1
23-Jan-24,helium,HE BL60,1:04,1
23-Jan-24,helium,HE BL80,1:05,1
23-Jan-24,hydrogen,HY 200,1:04,1
23-Jan-24,liquid nitrogen,NI 160LT22,1:07,1
23-Jan-24,NI UHP300,NI UHP300,1:01,1
23-Jan-24,nitrogen,NI 230LT22,1:01,1
23-Jan-24,nitrogen,NI 300,1:03,1
23-Jan-24,nitrogen,NI 300,1:05,1
23-Jan-24,nitrogen,NI UHP300,1:02,1
23-Jan-24,ox uspea,OX USPEAWBDS,1:02,1
23-Jan-24,ox200,RAD64003898,1:02,1
23-Jan-24,oxygen,OX USP200,1:01,1
23-Jan-24,oxygen,OX USPEAWBDS,1:02,1
23-Jan-24,propane,PR 33A,1:01,1
23-Jan-24,rad64001958,SELS39010,1:01,1
23-Jan-24,safety glasses,CREBK110,1:01,1
23-Jan-24,tyvek,DPPTY127SWH2X00,1:01,1
24-Jan-24,ac4,AC 4,1:01,1
24-Jan-24,Ai B300,AI B300,1:01,1
24-Jan-24,Argon,MVB13808658,1:02,1
24-Jan-24,cd 50,CD 50,1:02,1
24-Jan-24,cd usp50,CD USP50,1:01,1
24-Jan-24,Cd uspe,CD USPE,1:01,1
24-Jan-24,ear plugs,HONLL-30,1:03,1
24-Jan-24,gloves,ARC4204-9002,1:01,1
24-Jan-24,gloves,B13S-TEX581M-07,5:14,1
24-Jan-24,gloves,PIP34-874/L,1:06,1
24-Jan-24,gloves,RAD64056003,1:11,1
24-Jan-24,gloves,TIL1414M,1:05,1
24-Jan-24,helium,HE BL200,1:01,1
24-Jan-24,helium,HE BL200,1:04,1
24-Jan-24,helium,HE UHP300,1:02,1
24-Jan-24,hy uhp300,HY UHP300,1:01,1
24-Jan-24,hydrogen,HY UHP200,1:05,1
24-Jan-24,liquid nitrogen,NI NF230LT22,1:02,1
24-Jan-24,nitrogen,NI 180LT22,1:04,1
24-Jan-24,nitrogen,NI UHP300,1:02,1
24-Jan-24,nitrous,NS USP56,1:01,1
24-Jan-24,OX USP200,OX USP200,1:01,1
24-Jan-24,ox uspea,OX USPEA,1:01,1
24-Jan-24,oxygen,OX USP200,1:01,1
24-Jan-24,pr 33,PR 33A,1:01,1
24-Jan-24,PR 33A,PR 33A,1:01,1
24-Jan-24,REGULATOR,Y121215A540-AL,1:06,1
24-Jan-24,REGULATOR,Y121215A580-AL,1:02,1
24-Jan-24,REGULATOR,Y121215B540-AL,1:02,1
24-Jan-24,REGULATOR,Y121215B580-AL,1:04,1
24-Jan-24,REGULATOR,Y121215C580-AL,1:05,1
24-Jan-24,REGULATOR,Y121215D540-AL,1:04,1
24-Jan-24,REGULATOR,Y1212172A580-AL,1:07,1
24-Jan-24,REGULATOR,Y121225A540-AL,1:07,1
24-Jan-24,REGULATOR,Y121225C580-AL,1:03,1
24-Jan-24,safety glasses,CREBK110,1:01,1
24-Jan-24,safety glasses,HONS2500,1:09,1
24-Jan-24,safety glasses,RAD64051205,1:02,1
24-Jan-24,safety glasses,RAD64051661,3:18,1
24-Jan-24,soapstone,RAD64002291,1:01,1
24-Jan-24,soapstone,RAD64002303,1:09,1
24-Jan-24,tyvek,DPPTY120SWH3X00,1:15,1
24-Jan-24,tyvek,DPPTY120SWHXL00,1:05,1
25-Jan-24,air,AI USP200,1:04,1
25-Jan-24,ar cd25300,AR CD25300,1:01,1
25-Jan-24,ar300,AR 80,1:01,1
25-Jan-24,cd usp50,CD USP50,1:01,1
25-Jan-24,co2,CD FG20,1:09,1
25-Jan-24,compressed air,AI USP200,1:03,1
25-Jan-24,ear plugs,MOL6800,1:04,1
25-Jan-24,gloves,RAD64056368,1:03,1
25-Jan-24,gloves,S2933-730,1:11,1
25-Jan-24,he uhp300,HE UHP300,1:01,1
25-Jan-24,helium,OX USPEA,1:01,1
25-Jan-24,hydrogen,HY 200,1:04,1
25-Jan-24,MIL216326,MIL216326,1:01,1
25-Jan-24,NI UHP300,NI UHP300,1:01,1
25-Jan-24,nitrogen,NI FG40,1:01,1
25-Jan-24,OX 200,OX 200,1:02,1
25-Jan-24,oxygen,OX AV300,1:01,1
25-Jan-24,REGULATOR,RAD64003036,1:04,1
25-Jan-24,safety glasses,CREST1150,1:04,1
25-Jan-24,safety glasses,RAD64051526,1:01,1
25-Jan-24,tyvek,DPPTY120SWH3X00,1:15,1
25-Jan-24,tyvek,DPPTY120SWHXL00,1:05,1
25-Jan-24,tyvek,DPPTY122SWH2X00,1:04,1
25-Jan-24,tyvek,DPPTY127SWH2X00,1:01,1
25-Jan-24,welding gloves,TIL1075,1:18,1
25-Jan-24,welding gloves,TIL1250XLB,5:06,1
25-Jan-24,welding gloves,TIL1250XLL,5:10,1
25-Jan-24,welding gloves,TIL1265,1:06,1
25-Jan-24,welding gloves,TIL36XL,1:01,1
25-Jan-24,welding jacket,TIL62302X,1:09,1
25-Jan-24,welding jacket,TIL6230XL,1:05,1
26-Jan-24,7018,LINED028283,1:07,1
26-Jan-24,ac4,AC 4,1:01,1
26-Jan-24,acetylene,AC AA5,1:06,1
26-Jan-24,ar uhp300,AR 230LT230,1:05,1
26-Jan-24,Argon,AR UHP300,1:01,1
26-Jan-24,Argon,AR UHP300,1:03,1
26-Jan-24,carbon dioxide,CD I200,1:18,1
26-Jan-24,compressed air,AI BC23,1:16,1
26-Jan-24,compressed air,AI UZCS3,1:13,1
26-Jan-24,gloves,MEG92743BPL,1:06,1
26-Jan-24,HE 300,HE 300,1:02,1
26-Jan-24,HE 300,HE UHP300,1:01,1
26-Jan-24,he uhp300,HE UHP300,1:01,1
26-Jan-24,helium,HE BL200,1:03,1
26-Jan-24,liquid nitrogen,NI 230LT22,1:01,1
26-Jan-24,liquid nitrogen,NI 230LT230,1:04,1
26-Jan-24,NI UHP300,NI UHP300,1:01,1
26-Jan-24,nitrile gloves,B137700PFTXL,1:02,1
26-Jan-24,nitrogen,NI NF160LT22,1:11,1
26-Jan-24,nitrogen,NI NF180LT22,1:09,1
26-Jan-24,nitrogen,NI UHP230LT230,1:01,1
26-Jan-24,oxygen,OX 20,1:19,1
26-Jan-24,oxygen,OX 300,1:06,1
26-Jan-24,propane,PR 33A,1:01,1
26-Jan-24,safety glasses,CRELW2150,1:06,1
26-Jan-24,safety glasses,CRERP2150,1:05,1
26-Jan-24,safety glasses,CREST1150,1:04,1
26-Jan-24,safety glasses,HONS3307HS,1:13,1
26-Jan-24,safety glasses,MIL235658,1:07,1
26-Jan-24,safety glasses,MIL272205,1:08,1
26-Jan-24,safety glasses,RAD64051205,1:02,1
26-Jan-24,safety glasses,RAD64051649,1:12,1
26-Jan-24,welding gloves,LINK3232-M,2:01,1
26-Jan-24,welding gloves,MF1WS-FLX-010,1:01,1
26-Jan-24,welding gloves,PIP3531000LYLXL,1:10,1
26-Jan-24,welding gloves,PIP945,2:13,1
26-Jan-24,welding gloves,RCRBJ238JHXL,1:02,1
27-Jan-24,argon tank,AR 125,1:12,1
27-Jan-24,liquid nitrogen,NI UHP230LT22,1:03,1
28-Jan-24,co2,CD FG20,1:10,1
28-Jan-24,flap disc,3MA638060-05903,1:05,1
28-Jan-24,flap disc,RAD64000869,1:02,1
28-Jan-24,oxygen tank,OX USPE,1:11,1
29-Jan-24,Ac 5,AC 5,1:01,1
29-Jan-24,ac5,AC 5,1:01,1
29-Jan-24,AI USPE,AI USPE,1:01,1
29-Jan-24,ar 300,AR 300,1:01,1
29-Jan-24,ar cd10300,AR 300,1:02,1
29-Jan-24,Argon,ACLFLUX300SMT,1:01,1
29-Jan-24,Argon,AR CD25125,1:13,1
29-Jan-24,co2,AR UHP300,1:03,1
29-Jan-24,face shield,HONS8555,1:15,1
29-Jan-24,flap disc,3MA638060-05903,1:05,1
29-Jan-24,gloves,MEGMG9645XL,5:20,1
29-Jan-24,gloves,MEGN2659HVLL,4:06,1
29-Jan-24,gloves,MEGN2659HVLXL,2:15,1
29-Jan-24,gloves,PIP56-426/L,2:02,1
29-Jan-24,gloves,PIP56-530/L,3:07,1
29-Jan-24,gloves,RAD64056003,1:11,1
29-Jan-24,gloves,TIL1490M,2:17,1
29-Jan-24,gloves,TIL50L,2:07,1
29-Jan-24,gloves,V14V255-2X,3:15,1
29-Jan-24,Hard hat,HONE1RW15AG1273,1:11,1
29-Jan-24,Hard hat,HONE2RW02A000,1:09,1
29-Jan-24,he uhp300,HE UHP300CT,1:02,1
29-Jan-24,helium,HE UHP300,1:01,1
29-Jan-24,hydrogen,HY UHP300,1:01,1
29-Jan-24,leather gloves,PIP120-4200/S,2:13,1
29-Jan-24,liquid nitrogen,NI 180LT22,1:03,1
29-Jan-24,liquid nitrogen,NI 230LT22,1:01,1
29-Jan-24,MIL216326,MIL216326,1:01,1
29-Jan-24,NI UHP300,MIL221-0109,1:02,1
29-Jan-24,nitrous oxide,NS USPE,1:01,1
29-Jan-24,nitrous oxide,X07NI79CP480000,1:01,1
29-Jan-24,OX 200,OX USP200,1:01,1
29-Jan-24,OX USP200,OX USP200X,1:03,1
29-Jan-24,oxygen,OX UHP300,1:06,1
29-Jan-24,oxygen,OX USP125,1:14,1
29-Jan-24,pr 33,PR 33,1:01,1
29-Jan-24,pr33,PR 33,1:02,1
29-Jan-24,propane,PR 33A,1:01,1
29-Jan-24,REGULATOR,AI UZ200,1:01,1
29-Jan-24,REGULATOR,AI UZ200C114,1:02,1
29-Jan-24,REGULATOR,RAD64003040,1:01,1
29-Jan-24,safety glasses,CRESR117,5:01,1
29-Jan-24,safety glasses,CRESR122AF,7:02,1
29-Jan-24,safety glasses,K4514481,3:20,1
29-Jan-24,safety glasses,K4525688,1:08,1
29-Jan-24,safety glasses,RAD64051245,1:12,1
29-Jan-24,safety glasses,RAD64051526,3:01,1
29-Jan-24,welding gloves,RAD64056142,1:06,1
30-Jan-24,ac4,AC 4,1:01,1
30-Jan-24,Argon,AR 300,1:02,1
30-Jan-24,Argon,AR CD25300,1:03,1
30-Jan-24,cd 50,CD USP50,1:01,1
30-Jan-24,cd usp50,CD USP50,1:01,1
30-Jan-24,co2,CD FG50,1:06,1
30-Jan-24,cut resistant gloves,PIP34-8743/L,1:04,1
30-Jan-24,ear plugs,3MR318-1001,1:10,1
30-Jan-24,ear plugs,HONDPAS-30R,2:05,1
30-Jan-24,ear plugs,HONLL-30,1:01,1
30-Jan-24,ear plugs,HONLPF-30,1:09,1
30-Jan-24,ear plugs,HONMAX-30,1:02,1
30-Jan-24,ear plugs,MOL6604,1:01,1
30-Jan-24,ear plugs,MOL6844,1:04,1
30-Jan-24,earplugs,MOL6645,1:01,1
30-Jan-24,er70s-6,RAD64004011,1:02,1
30-Jan-24,er70s-6,RAD64004011,1:03,1
30-Jan-24,face shield,HONF400,3:07,1
30-Jan-24,face shield,SELS39010,3:06,1
30-Jan-24,flap disc,RAD64000862,1:06,1
30-Jan-24,flap disc,RAD64000908,1:04,1
30-Jan-24,Hard hat,MSAC217140,1:04,1
30-Jan-24,he uhp300,HE UHP300,1:01,1
30-Jan-24,ni 230lt22,NI 230LT22,1:01,1
30-Jan-24,ni 300,NI 300,1:01,1
30-Jan-24,nitrile gloves,B137005PFL,1:05,1
30-Jan-24,nitrogen,NI 300,1:05,1
30-Jan-24,nitrogen,NI 40,1:15,1
30-Jan-24,nitrogen,NI UHP300,1:02,1
30-Jan-24,Ox 300,OX 300,1:01,1
30-Jan-24,OX UHP300,OX UHP300,1:01,1
30-Jan-24,ox200,MILML00895,1:04,1
30-Jan-24,oxygen,OX 20,1:10,1
30-Jan-24,oxygen,OX USPE,1:02,1
30-Jan-24,oxygen,OX USPEA,1:01,1
30-Jan-24,oxygen,OX USPEAWBDS,1:02,1
30-Jan-24,safety glasses,CREBK112,1:14,1
30-Jan-24,soapstone,RAD64002291,1:01,1
31-Jan-24,7018,LINED037423,1:07,1
31-Jan-24,ac4,AC 4N300,1:02,1
31-Jan-24,ac5,AC 5,1:01,1
31-Jan-24,acetylene,AC MC,1:03,1
31-Jan-24,ar 300,AR 300,1:01,1
31-Jan-24,ar300,AR CS3,1:14,1
31-Jan-24,Argon,AR 40,2:13,1
31-Jan-24,Argon,AR UHP300,1:01,1
31-Jan-24,Argon,E02NI99E15A1318,1:01,1
31-Jan-24,cd 50s,CD 50S,1:02,1
31-Jan-24,cd usp50,CD USP50,1:01,1
31-Jan-24,Cd uspe,CD USPE,1:01,1
31-Jan-24,co2,Y12215D580-AG,1:03,1
31-Jan-24,co2,Y12244D580-AG,1:01,1
31-Jan-24,co2,Y12244F580-AG,1:08,1
31-Jan-24,er70s-6,AR 300,1:01,1
31-Jan-24,er70s-6,RAD64004011,1:02,1
31-Jan-24,gloves,ANE11-644-9,1:11,1
31-Jan-24,gloves,ANE23-173-10,5:20,1
31-Jan-24,gloves,ANE23-491-10,4:13,1
31-Jan-24,gloves,PIP16-564/M,3:16,1
31-Jan-24,gloves,PIP16-564/XL,3:10,1
31-Jan-24,gloves,RAD64057185,1:08,1
31-Jan-24,gloves,RAD64057208,1:09,1
31-Jan-24,gloves,RAD64057787,1:05,1
31-Jan-24,gloves,RAD64057788,1:04,1
31-Jan-24,he uhp300,HE UHP300,1:01,1
31-Jan-24,helium,HE UHP300,1:01,1
31-Jan-24,hydrogen,HY 200,1:04,1
31-Jan-24,liquid nitrogen,AI UZ300,1:01,1
31-Jan-24,liquid nitrogen,NI 230LT22,1:01,1
31-Jan-24,MIL216326,MIL216326,1:01,1
31-Jan-24,nitrile gloves,B137700PFTXL,1:02,1
31-Jan-24,nitrile gloves,SEIGNPR2X1K,3:12,1
31-Jan-24,nitrogen,HCL3003501,1:02,1
31-Jan-24,nitrogen,NI UHP300,1:02,1
31-Jan-24,ox uspea,OX USPEA,1:01,1
31-Jan-24,oxygen,OX 300,1:06,1
31-Jan-24,pr33,PR 33,1:02,1
31-Jan-24,REGULATOR,RAD64004734,1:07,1
31-Jan-24,soapstone,RAD64002291,1:01,1
31-Jan-24,tyvek,DPPTY120SWH2X00,1:02,1
31-Jan-24,welding gloves,PIP9401,3:08,1
31-Jan-24,welding jacket,TIL6230L,1:03,1
1-Feb-24,ar cd25300,AC 4,1:01,1
1-Feb-24,ar uhp300,AR UHP300,1:01,1
1-Feb-24,arcd25300,RAD64001596,1:04,1
1-Feb-24,Argon,AR 125,1:13,1
1-Feb-24,Argon,AR 40,4:08,1
1-Feb-24,Argon,AR CD10300,1:06,1
1-Feb-24,Argon,AR UHP300,1:01,1
1-Feb-24,cd 50,CD 50,1:02,1
1-Feb-24,cd50,CD 50,1:01,1
1-Feb-24,ear plugs,3MR391-1004,1:02,1
1-Feb-24,ear plugs,3MR391-1010,1:01,1
1-Feb-24,ear plugs,MOL6844,1:04,1
1-Feb-24,earplugs,3MR312-1252,1:02,1
1-Feb-24,earplugs,3MR340-4004,1:03,1
1-Feb-24,earplugs,HONLL-1-D,1:04,1
1-Feb-24,earplugs,MOL6405,1:10,1
1-Feb-24,er70s-6,RAD64004011,1:03,1
1-Feb-24,face shield,HONS8500,1:09,1
1-Feb-24,face shield,SEL14955,1:01,1
1-Feb-24,gloves,PF32076-XXXXL,1:02,1
1-Feb-24,gloves,PF34060-XXXL,1:14,1
1-Feb-24,gloves,PIPIC993KOAB/3XL,2:03,1
1-Feb-24,gloves,RAD64057044,2:19,1
1-Feb-24,gloves,RAD64057522,1:04,1
1-Feb-24,gloves,WLA766,2:18,1
1-Feb-24,Hard hat,HONE1RW00A285,3:01,1
1-Feb-24,HE 300,HE 300,1:02,1
1-Feb-24,he uhp300,AI B300,1:01,1
1-Feb-24,he uhp300,HE UHP300,1:01,1
1-Feb-24,helium,HE BL200,1:03,1
1-Feb-24,helium,HE UHP15A,1:15,1
1-Feb-24,helium,HE UHP300,1:01,1
1-Feb-24,hy uhp300,HY UHP300,1:01,1
1-Feb-24,hydrogen,HY UHP35,2:01,1
1-Feb-24,liquid nitrogen,NI 180LT230,1:11,1
1-Feb-24,liquid nitrogen,NI 230LT230,1:04,1
1-Feb-24,OX 200,OX 200,1:02,1
1-Feb-24,safety glasses,3MR340-4004,1:08,1
1-Feb-24,safety glasses,CREOG110AF,1:05,1
1-Feb-24,safety glasses,RAD64051205,1:02,1
1-Feb-24,soapstone,RAD64002291,1:01,1
2-Feb-24,ac5,AC 5,1:01,1
2-Feb-24,acetylene,AC 4,1:01,1
2-Feb-24,ar 300,AR 300,1:01,1
2-Feb-24,Argon,AR 80,2:11,1
2-Feb-24,carbon dioxide,CD FG5A,1:14,1
2-Feb-24,cd usp50,CD USP50,1:01,1
2-Feb-24,co2,CD 180LT350,1:07,1
2-Feb-24,cut resistant gloves,MEG9818NFL,4:09,1
2-Feb-24,cut resistant gloves,RAD64056929,1:02,1
2-Feb-24,earplugs,HONR-QB2-HYG,1:04,1
2-Feb-24,face shield,MSA10176739,1:19,1
2-Feb-24,helium,HE UHP300,1:01,1
2-Feb-24,helium,HE UHP300,1:02,1
2-Feb-24,hydrogen,HY UHPC63,1:02,1
2-Feb-24,liquid nitrogen,NI 230LT22,1:01,1
2-Feb-24,liquid nitrogen,NI 230LT50,2:02,1
2-Feb-24,NI C23,NI C23,1:01,1
2-Feb-24,NI UHP300,NI UHP300,1:01,1
2-Feb-24,nitrogen,NI UHP300,1:02,1
2-Feb-24,nitrous oxide,NS USPE,1:01,1
2-Feb-24,ox uspeawbds,OX USPEAWBDS,1:01,1
2-Feb-24,PR 33A,PR 33A,1:01,1
2-Feb-24,welding jacket,TIL62302X,1:09,1
2-Feb-24,welding jacket,TIL6230L,1:07,1
2-Feb-24,welding jacket,TIL6230XL,1:06,1
3-Feb-24,7018,LINED028281,1:01,1
4-Feb-24,liquid nitrogen,NI 230LT22,1:01,1
4-Feb-24,Ni NF200,NI NF200,1:01,1
5-Feb-24,220842,MIL231921,1:01,1
5-Feb-24,Ac 5,AC 5,1:01,1
5-Feb-24,ac4,AC 4,1:01,1
5-Feb-24,ac4,HE BL125,3:20,1
5-Feb-24,acetylene,AC 4N300,1:04,1
5-Feb-24,ar cd25300,AR CD25300,1:01,1
5-Feb-24,ar300,MKL96101,1:01,1
5-Feb-24,Argon,AR UHP300,1:01,1
5-Feb-24,carbon dioxide,CD FG5,1:16,1
5-Feb-24,carbon dioxide,CD R200,1:18,1
5-Feb-24,co2,CD USP50,1:01,1
5-Feb-24,compressed air,AI B300,1:06,1
5-Feb-24,compressed air,AI B300,1:07,1
5-Feb-24,compressed air,AI UZ300,1:01,1
5-Feb-24,ear plugs,3MR340-4004,1:07,1
5-Feb-24,earplugs,HONLPF-1,1:05,1
5-Feb-24,flap disc,RAD64000864,1:20,1
5-Feb-24,gloves,RAD64056186,2:11,1
5-Feb-24,gloves,RAD64056834,2:11,1
5-Feb-24,gloves,RAD64057365,1:16,1
5-Feb-24,gloves,RAD64057408,1:06,1
5-Feb-24,gloves,RAD64057530,3:08,1
5-Feb-24,helium,HE 200,1:02,1
5-Feb-24,helium,HE AZ1300SMT,1:01,1
5-Feb-24,helium,HE UHP300,1:01,1
5-Feb-24,ni 300,NI 300,1:01,1
5-Feb-24,NI UHP300,NI UHP300,1:01,1
5-Feb-24,nitrogen,NI 265LT22,1:20,1
5-Feb-24,nitrogen,NI UHP300,1:02,1
5-Feb-24,OX USP200,OX USP200BA,1:04,1
5-Feb-24,ox300,HE UHP300,1:01,1
5-Feb-24,oxuspeawbds,OX USPEAWBDS,1:01,1
5-Feb-24,oxygen,HE UHP300,1:01,1
5-Feb-24,pr33,PR 33A,1:01,1
5-Feb-24,propane,PR 33,1:01,1
5-Feb-24,propane,PR 33A,1:01,1
5-Feb-24,rad64051461,TWE1240-1877,1:05,1
5-Feb-24,safety glasses,3MRSF201AF,4:07,1
5-Feb-24,safety glasses,PIP250-10-0904,1:04,1
5-Feb-24,safety glasses,RAD64051220,1:04,1
5-Feb-24,soapstone,RAD64002291,1:01,1
5-Feb-24,soapstone,RAD64002311,1:06,1
6-Feb-24,ac4,AC 4,1:01,1
6-Feb-24,acetylene,AC 4,1:01,1
6-Feb-24,acetylene,AC 5,1:02,1
6-Feb-24,ar cd10300,AR CD10300,1:01,1
6-Feb-24,ar uhp300,AR UHP300,1:01,1
6-Feb-24,Argon,AR 300,1:02,1
6-Feb-24,Argon,AR CD25300,1:03,1
6-Feb-24,Argon,AR UHP300,1:01,1
6-Feb-24,carbon dioxide,CD USP50,1:01,1
6-Feb-24,cd50,CD 50,1:01,1
6-Feb-24,dry ice,CD ICEP3BL,1:01,1
6-Feb-24,dry ice,NOR77696007763,1:14,1
6-Feb-24,earplugs,3MR318-1009,1:20,1
6-Feb-24,earplugs,3MR318-1009,3:01,1
6-Feb-24,earplugs,3MR318-4001,1:10,1
6-Feb-24,earplugs,3MRP1301,1:08,1
6-Feb-24,earplugs,3MRP3001,1:19,1
6-Feb-24,earplugs,HONDPAS-30R,1:12,1
6-Feb-24,earplugs,HONDPAS-30W,1:14,1
6-Feb-24,earplugs,HONFUS30-HP,1:07,1
6-Feb-24,earplugs,HONSMF-30,1:08,1
6-Feb-24,earplugs,MOL6404,2:08,1
6-Feb-24,earplugs,MOL6415,2:09,1
6-Feb-24,earplugs,MOL6435,2:20,1
6-Feb-24,earplugs,MOL6485,3:04,1
6-Feb-24,earplugs,MOL6770,2:18,1
6-Feb-24,earplugs,RAD64051810,3:19,1
6-Feb-24,earplugs,RAD64051841,1:07,1
6-Feb-24,er70s-6,RAD64004017,1:04,1
6-Feb-24,face shield,SEL29079,1:04,1
6-Feb-24,Hard hat,BULA2WHS,5:18,1
6-Feb-24,Hard hat,HONE2RW01A000,1:09,1
6-Feb-24,Hard hat,MSA475366,1:10,1
6-Feb-24,HE 300,HE 300,1:02,1
6-Feb-24,helium,HE 200,1:02,1
6-Feb-24,hy uhp300,HY UHP300,1:01,1
6-Feb-24,liquid nitrogen,NI 180LT22,1:03,1
6-Feb-24,ni 300,NI 300,1:01,1
6-Feb-24,Ni NF200,NI NF200,1:01,1
6-Feb-24,nitrogen,NI 200,1:15,1
6-Feb-24,Ox 300,AR 300,1:01,1
6-Feb-24,Ox 300,OX 300,1:01,1
6-Feb-24,oxygen,OX 300,1:07,1
6-Feb-24,oxygen,OX USPEAWBDS,1:02,1
6-Feb-24,PR 33A,PR 33A,1:01,1
6-Feb-24,propane,PR ILP5,1:13,1
6-Feb-24,safety glasses,RAD64051309,1:15,1
6-Feb-24,welding gloves,RAD64056141,1:07,1
